Mask Name,OBJID,Velocity (km/s),Mask Name(Check),OBJID(Check),HI,CO,RA,Dec
D2M33P,CFHT248124,-231.0,D2M33P,CFHT248124,-242.92185073660994,-235.94285073660993,23.63445833333333,30.766055555555557
E1M33P,KG241,-213.0,E1M33P,KG241,-232.36075800473262,,23.403499999999998,30.799361111111114
E1M33P,RHeB_b_27,-267.0,E1M33P,RHeB_b_27,-258.63906345707306,,23.538791666666665,30.779333333333334
E1M33P,RHeB_b_54,-267.0,E1M33P,RHeB_b_54,-256.72103051516535,-264.0530305151653,23.553041666666665,30.813916666666668
E1M33P,RHeB_b_83,-267.0,E1M33P,RHeB_b_83,-256.1432553440523,-267.4512553440523,23.579541666666664,30.81636111111111
E1M33P,RHeB_b_100,-288.0,E1M33P,RHeB_b_100,-254.87350110503232,-261.8255011050323,23.569666666666663,30.819277777777778
E1M33P,RHeB_b_107,-276.0,E1M33P,RHeB_b_107,-252.85525887182612,-266.0582588718261,23.576375,30.804000000000002
E1M33P,MS_108,-270.0,E1M33P,MS_108,-257.1005072474161,-272.50550724741606,23.586041666666663,30.81661111111111
E1M33P,AGB_249,-249.0,E1M33P,AGB_249,-94.8300390253835,,23.618499999999997,30.78913888888889
E1M33P,RHeB_b_546,-252.0,E1M33P,RHeB_b_546,-247.42071039274396,,23.652041666666666,30.790361111111114
E1M33P,AGB_658,-267.0,E1M33P,AGB_658,-243.67999595545447,-259.96999595545446,23.644166666666663,30.792583333333337
E1M33P,MS_776,-276.0,E1M33P,MS_776,-269.27009023061544,,23.55983333333333,30.828388888888888
E1M33P,RHeB_b_913,-255.0,E1M33P,RHeB_b_913,-236.35151724033247,-239.24451724033247,23.621166666666664,30.799555555555557
E1M33P,AGB_959,-264.0,E1M33P,AGB_959,-240.3238982713021,,23.57245833333333,30.788861111111114
E1M33P,AGB_1183,-150.0,E1M33P,AGB_1183,-256.04753176313767,-273.3755317631376,23.565416666666664,30.828333333333333
E1M33P,RHeB_b_1207,-264.0,E1M33P,RHeB_b_1207,-247.5424159951682,,23.561166666666665,30.801000000000002
E1M33P,RHeB_b_1228,-240.0,E1M33P,RHeB_b_1228,-218.5061457562222,,23.59633333333333,30.793000000000003
E1M33P,MS_1585,-264.0,E1M33P,MS_1585,-253.07650194154473,-258.92950194154474,23.622416666666663,30.79438888888889
E1M33P,MS_1586,-264.0,E1M33P,MS_1586,-252.3738246030935,,23.546791666666664,30.779138888888887
E1M33P,AGB_1936,-243.0,E1M33P,AGB_1936,-236.99352649597293,-269.548526495973,23.65325,30.780527777777777
E1M33P,AGB_2021,-252.0,E1M33P,AGB_2021,-248.55736581256858,-267.1423658125685,23.649541666666664,30.790166666666668
E1M33P,AGB_2327,-255.0,E1M33P,AGB_2327,-247.81267333429633,,23.626374999999996,30.801472222222223
E1M33P,MS_2353,-264.0,E1M33P,MS_2353,-258.6793744944778,-247.25037449447785,23.557666666666666,30.792194444444448
E1M33P,AGB_2521,-273.0,E1M33P,AGB_2521,-252.0505908913137,,23.59895833333333,30.808861111111113
E1M33P,AGB_2824,-267.0,E1M33P,AGB_2824,-258.7562770361306,-260.5242770361306,23.629541666666665,30.792416666666668
E1M33P,MS_2844,-264.0,E1M33P,MS_2844,-251.98911820701963,-255.5941182070196,23.630791666666664,30.781916666666667
E1M33P,AGB_2945,-276.0,E1M33P,AGB_2945,-259.8771038717553,-251.7601038717553,23.637416666666663,30.817555555555554
E1M33P,RHeB_b_2961,-276.0,E1M33P,RHeB_b_2961,-263.1274325985381,,23.542791666666663,30.793305555555555
E1M33P,MS_3253,-255.0,E1M33P,MS_3253,-243.7332089090314,-222.5342089090314,23.648249999999997,30.796111111111113
E1M33P,AGB_3349,-261.0,E1M33P,AGB_3349,-262.3712474948582,-257.1762474948582,23.603166666666663,30.81652777777778
E1M33P,AGB_3813,-237.0,E1M33P,AGB_3813,-239.7504362055543,-241.0954362055543,23.650749999999995,30.780638888888888
E1M33P,AGB_4014,-240.0,E1M33P,AGB_4014,-333.916422322155,,23.597666666666665,30.779027777777777
E1M33P,RGB_4204,-267.0,E1M33P,RGB_4204,-260.10607797674345,-268.29407797674344,23.548499999999997,30.804944444444445
E1M33P,BHeB_b_4715,-267.0,E1M33P,BHeB_b_4715,-255.6711333764734,,23.59308333333333,30.817333333333334
E1M33P,RGB_4860,-276.0,E1M33P,RGB_4860,-261.63149230451876,,23.636166666666664,30.816444444444446
E1M33P,MS_4903,-276.0,E1M33P,MS_4903,-258.1222666226022,,23.632291666666664,30.818
E1M33P,MS_5668,-264.0,E1M33P,MS_5668,-259.64807004224696,-266.91007004224696,23.56683333333333,30.808944444444446
E1M33P,RGB_6115,-249.0,E1M33P,RGB_6115,-249.43701315947058,-244.0970131594706,23.63358333333333,30.8075
E1M33P,BHeB_b_6918,-249.0,E1M33P,BHeB_b_6918,-240.45990234309974,,23.604541666666663,30.791194444444447
E1M33P,MS_7183,-264.0,E1M33P,MS_7183,-257.28120884037037,,23.58333333333333,30.817888888888888
E1M33P,MS_8585,-288.0,E1M33P,MS_8585,-257.8286825145168,-265.2176825145168,23.55645833333333,30.81988888888889
E1M33P,RGB_9315,-264.0,E1M33P,RGB_9315,-251.94950437129768,,23.55520833333333,30.780916666666666
E1M33P,AGB_9607,-237.0,E1M33P,AGB_9607,-333.53592048594794,,23.600499999999997,30.78072222222222
E1M33P,MS_11761,-261.0,E1M33P,MS_11761,-253.1410552448887,-254.5720552448887,23.591791666666662,30.804277777777777
E1M33P,MS_13346,-255.0,E1M33P,MS_13346,-339.49355355892635,,23.623749999999998,30.78538888888889
E1M33P,RHeB_b_54373,-264.0,E1M33P,RHeB_b_54373,-255.4693207553883,-255.8193207553883,23.49525,30.81038888888889
E1M33P,BHeB_b_54399,-240.0,E1M33P,BHeB_b_54399,-255.38671650463928,-257.9617165046393,23.479541666666666,30.813305555555555
E1M33P,MS_54471,-240.0,E1M33P,MS_54471,-245.96857299212118,-252.0605729921212,23.4245,30.791194444444447
E1M33P,RHeB_b_54493,-252.0,E1M33P,RHeB_b_54493,-255.1651857857104,,23.49233333333333,30.796722222222225
E1M33P,MS_54506,-264.0,E1M33P,MS_54506,-264.0175830247879,-260.3965830247879,23.51204166666666,30.799444444444447
E1M33P,RHeB_b_55197,-267.0,E1M33P,RHeB_b_55197,-257.4276019437419,-262.53360194374187,23.49670833333333,30.823
E1M33P,BHeB_b_55706,-261.0,E1M33P,BHeB_b_55706,-259.2317258876954,-260.2337258876954,23.519208333333328,30.787583333333334
E1M33P,BHeB_b_55924,-273.0,E1M33P,BHeB_b_55924,-248.86523306917982,,23.430249999999997,30.82286111111111
E1M33P,MS_56195,-222.0,E1M33P,MS_56195,-234.06872984311264,,23.433708333333332,30.79113888888889
E1M33P,RHeB_b_56651,-264.0,E1M33P,RHeB_b_56651,-263.56535219178386,-264.99835219178385,23.53558333333333,30.810333333333332
E1M33P,AGB_57441,-249.0,E1M33P,AGB_57441,-251.87649930690958,,23.482416666666666,30.796111111111113
E1M33P,MS_57659,-267.0,E1M33P,MS_57659,-261.6841972252516,-263.46519722525153,23.52333333333333,30.815416666666668
E1M33P,BHeB_b_58591,-270.0,E1M33P,BHeB_b_58591,-258.75253328391136,-263.2905332839114,23.497916666666665,30.82213888888889
E1M33P,MS_60411,-264.0,E1M33P,MS_60411,-255.25385318698162,,23.491083333333332,30.797416666666667
E1M33P,RGB_66741,-264.0,E1M33P,RGB_66741,-257.82262367701185,-267.89762367701184,23.48833333333333,30.812416666666667
E1M33P,CFHT261680,-261.0,E1M33P,CFHT261680,-255.01512487715638,,23.674791666666664,30.803416666666667
E1M33P,CFHT264425,-231.0,E1M33P,CFHT264425,-233.30401270422252,-235.8330127042225,23.401374999999998,30.808194444444446
E2M33P,RGB_9610,-264.0,E2M33P,RGB_9610,-256.4624010583921,,23.580875,30.818083333333334
E2M33P,RGB_9979,-273.0,E2M33P,RGB_9979,-268.12571321378215,,23.543999999999997,30.795972222222225
E2M33P,RGB_11341,-264.0,E2M33P,RGB_11341,-282.3040825765386,,23.562666666666665,30.795444444444446
E2M33P,RGB_11774,-267.0,E2M33P,RGB_11774,-248.5280793028013,-257.2640793028013,23.609791666666663,30.80922222222222
E2M33P,CFHT255904,-243.0,E2M33P,CFHT255904,-249.31280900007883,,23.665291666666665,30.78863888888889
E2M33P,CFHT257276,-237.0,E2M33P,CFHT257276,-243.44526077447873,,23.659541666666662,30.792055555555557
E2M33P,CFHT263424,-207.0,E2M33P,CFHT263424,-224.04349439209042,,23.371125,30.80763888888889
E2M33P,CFHT275289,-246.0,E2M33P,CFHT275289,-247.09045421355367,-247.8444542135537,23.406125,30.832944444444443
E2M33P,CFHT275990,-240.0,E2M33P,CFHT275990,-248.46419128887973,,23.408875,30.836555555555556
E2M33P,CFHT282992,-225.0,E2M33P,CFHT282992,-246.85097808282157,,23.410249999999998,30.851000000000003
E2M33P,RHeB_b_25,-288.0,E2M33P,RHeB_b_25,-250.4061665409232,-262.08616654092316,23.55229166666666,30.79105555555556
E2M33P,RHeB_b_111,-261.0,E2M33P,RHeB_b_111,-311.78565168457646,-272.8116516845764,23.558291666666662,30.798833333333334
E2M33P,BHeB_b_690,-264.0,E2M33P,BHeB_b_690,-258.20728991602056,,23.583541666666665,30.80838888888889
E2M33P,MS_810,-276.0,E2M33P,MS_810,-255.31281418879067,-258.5228141887906,23.573874999999997,30.81136111111111
E2M33P,AGB_902,-177.0,E2M33P,AGB_902,-274.48064838702663,-272.4596483870266,23.547874999999998,30.830416666666668
E2M33P,AGB_1011,-279.0,E2M33P,AGB_1011,-270.2064857602798,-274.39448576027985,23.54658333333333,30.825055555555554
E2M33P,RHeB_b_1073,-270.0,E2M33P,RHeB_b_1073,-250.98308717756981,,23.549708333333328,30.795444444444446
E2M33P,BHeB_b_1125,-267.0,E2M33P,BHeB_b_1125,-220.86238565913578,,23.621208333333332,30.785666666666668
E2M33P,BHeB_b_1420,-261.0,E2M33P,BHeB_b_1420,-256.12851276049105,,23.575124999999996,30.782666666666664
E2M33P,AGB_1479,-276.0,E2M33P,AGB_1479,-248.15125110750603,,23.56808333333333,30.796111111111113
E2M33P,BHeB_b_1554,-267.0,E2M33P,BHeB_b_1554,-253.65166356063764,,23.566874999999996,30.804666666666666
E2M33P,RHeB_b_1688,-255.0,E2M33P,RHeB_b_1688,-213.76959807067234,,23.622416666666663,30.782027777777778
E2M33P,AGB_1807,-267.0,E2M33P,AGB_1807,-252.52225766381383,,23.579416666666663,30.799583333333334
E2M33P,AGB_1838,-261.0,E2M33P,AGB_1838,-253.5425071515699,-259.1075071515699,23.56991666666666,30.78211111111111
E2M33P,MS_2223,-255.0,E2M33P,MS_2223,-252.87428805133138,-243.28828805133136,23.551041666666666,30.788111111111114
E2M33P,MS_2328,-255.0,E2M33P,MS_2328,-244.27605799023402,,23.64558333333333,30.796722222222225
E2M33P,AGB_2335,-273.0,E2M33P,AGB_2335,-252.50494034485587,,23.571375,30.802055555555555
E2M33P,MS_2657,-264.0,E2M33P,MS_2657,-250.47808216441587,,23.593124999999997,30.781666666666666
E2M33P,AGB_2680,-276.0,E2M33P,AGB_2680,-251.1162630870072,,23.599416666666663,30.803333333333335
E2M33P,BHeB_b_2708,-300.0,E2M33P,BHeB_b_2708,-255.44877541319545,-273.5547754131954,23.560999999999996,30.784722222222225
E2M33P,BHeB_b_3016,-261.0,E2M33P,BHeB_b_3016,-254.6363565499407,,23.623791666666666,30.817083333333333
E2M33P,MS_3157,-264.0,E2M33P,MS_3157,-256.602648692665,,23.58220833333333,30.815333333333335
E2M33P,AGB_3183,-249.0,E2M33P,AGB_3183,-245.4161522896886,-250.56715228968858,23.648916666666665,30.786083333333334
E2M33P,MS_3506,-264.0,E2M33P,MS_3506,-259.94873117024224,,23.65158333333333,30.806305555555557
E2M33P,BHeB_b_3561,-261.0,E2M33P,BHeB_b_3561,-220.78649543437385,,23.619874999999997,30.78588888888889
E2M33P,RHeB_b_3659,-288.0,E2M33P,RHeB_b_3659,-262.9931483047427,-261.4551483047427,23.540249999999997,30.781222222222222
E2M33P,RHeB_b_3821,-261.0,E2M33P,RHeB_b_3821,-248.78697325423283,,23.631458333333327,30.80902777777778
E2M33P,RHeB_b_4090,-267.0,E2M33P,RHeB_b_4090,-264.61399843148,,23.597791666666666,30.820305555555557
E2M33P,AGB_4372,-252.0,E2M33P,AGB_4372,-248.79266606389282,,23.590291666666662,30.78752777777778
E2M33P,RGB_4736,-267.0,E2M33P,RGB_4736,-242.01127502385336,,23.647499999999997,30.8005
E2M33P,AGB_5070,-267.0,E2M33P,AGB_5070,-253.22058927920094,,23.565541666666665,30.78702777777778
E2M33P,AGB_5945,-261.0,E2M33P,AGB_5945,-247.15995276358808,,23.617249999999995,30.804111111111112
E2M33P,RGB_7986,-264.0,E2M33P,RGB_7986,-259.9145102562881,-258.17051025628814,23.629875,30.79077777777778
E2M33P,RGB_8856,-237.0,E2M33P,RGB_8856,-241.50374916710342,-240.5537491671034,23.650249999999996,30.781916666666667
E2M33P,RGB_10915,-267.0,E2M33P,RGB_10915,-254.8090225849929,-252.84402258499293,23.605124999999997,30.818555555555555
E2M33P,RGB_10922,-255.0,E2M33P,RGB_10922,-243.15612932726413,,23.596499999999995,30.790750000000003
E2M33P,RGB_14005,-264.0,E2M33P,RGB_14005,-252.3746973020624,-244.9746973020624,23.636249999999997,30.813000000000002
E2M33P,RGB_16130,-255.0,E2M33P,RGB_16130,-248.58954748364187,-242.37254748364188,23.628374999999995,30.805194444444446
E2M33P,RGB_17944,-249.0,E2M33P,RGB_17944,-73.10598084515425,,23.606333333333332,30.782527777777776
E2M33P,AGB_21254,-249.0,E2M33P,AGB_21254,-247.30921356678425,,23.655624999999997,30.793055555555558
E2M33P,RHeB_b_54288,-264.0,E2M33P,RHeB_b_54288,-255.8654303753887,-259.34643037538865,23.491416666666662,30.81388888888889
E2M33P,RHeB_b_54347,-276.0,E2M33P,RHeB_b_54347,-276.60018365552514,-249.04218365552518,23.535624999999996,30.80216666666667
E2M33P,BHeB_b_54569,-264.0,E2M33P,BHeB_b_54569,-259.9960507313607,-266.51205073136066,23.526791666666664,30.787833333333335
E2M33P,AGB_54981,-267.0,E2M33P,AGB_54981,-265.0740929470995,,23.519124999999995,30.805861111111113
E2M33P,AGB_56501,-255.0,E2M33P,AGB_56501,-253.48345627624917,,23.43233333333333,30.810833333333335
E2M33P,AGB_56832,-240.0,E2M33P,AGB_56832,-245.45585650148976,-257.8108565014897,23.423041666666666,30.795333333333335
E2M33P,AGB_57543,-270.0,E2M33P,AGB_57543,-256.9394150546495,-257.33941505464946,23.492625,30.80922222222222
E2M33P,AGB_59272,-264.0,E2M33P,AGB_59272,-244.85846142974205,-246.71146142974206,23.46245833333333,30.793361111111114
E2M33P,MS_59347,-255.0,E2M33P,MS_59347,-256.8117862179894,-260.3107862179894,23.48979166666666,30.815805555555556
E2M33P,MS_60136,-267.0,E2M33P,MS_60136,-263.2166012639675,-255.67460126396753,23.513166666666663,30.800416666666667
E2M33P,RGB_61897,-267.0,E2M33P,RGB_61897,-256.5655305895881,-265.7095305895881,23.495666666666665,30.82425
E2M33P,RGB_62694,-261.0,E2M33P,RGB_62694,-257.8492013992141,-254.0392013992141,23.498708333333333,30.801722222222224
E2M33P,RHeB_b_62730,-273.0,E2M33P,RHeB_b_62730,-260.6972083724703,-255.77820837247032,23.48195833333333,30.820722222222223
E2M33P,MS_62864,-243.0,E2M33P,MS_62864,-246.06685107425344,,23.46608333333333,30.792250000000003
E2M33P,MS_64066,-255.0,E2M33P,MS_64066,-246.80796403469625,-245.53496403469626,23.424874999999997,30.793472222222224
E2M33P,RHeB_b_64367,-267.0,E2M33P,RHeB_b_64367,-259.9215609663139,-263.4315609663139,23.486375,30.81427777777778
E2M33P,RHeB_b_68999,-189.0,E2M33P,RHeB_b_68999,-283.09085585316734,,23.511249999999997,30.83533333333333
E2M33P,BHeB_b_71389,-276.0,E2M33P,BHeB_b_71389,-258.49033541238356,-259.87533541238355,23.514749999999996,30.81486111111111
E2M33P,CFHT254247,-261.0,E2M33P,CFHT254247,-248.52496099850063,-259.36796099850056,23.663874999999997,30.78430555555556
E2M33P,CFHT255012,-219.0,E2M33P,CFHT255012,-225.45713418753314,-226.09913418753317,23.397583333333333,30.786194444444448
E2M33P,CFHT261852,-261.0,E2M33P,CFHT261852,-255.0027503534483,,23.67495833333333,30.804194444444445
E2M33P,CFHT263518,-237.0,E2M33P,CFHT263518,-234.60023023528214,,23.40295833333333,30.806527777777777
E2M33P,CFHT267759,-324.0,E2M33P,CFHT267759,-240.12467334399062,-238.0276733439906,23.400166666666667,30.818361111111113
E2M33P,CFHT274767,-237.0,E2M33P,CFHT274767,-246.32701585349258,,23.416749999999997,30.83427777777778
K1M33P,KG207,-156.0,K1M33P,KG207,-155.96520523938662,-153.47020523938662,23.384041666666665,30.615833333333335
K1M33P,KG274,-96.0,K1M33P,KG274,-135.03521699357043,,23.421916666666664,30.537166666666668
K1M33P,KG200,-111.0,K1M33P,KG200,-166.5317968348251,,23.380375,30.56738888888889
K1M33P,KG213,-114.0,K1M33P,KG213,-133.7683343369859,,23.386291666666665,30.560750000000002
K1M33P,BHeB_b_267905,-186.0,K1M33P,BHeB_b_267905,-180.076015344627,,23.580083333333327,30.601972222222223
K1M33P,MS_268058,-186.0,K1M33P,MS_268058,-190.55476431251472,,23.570583333333328,30.615472222222223
K1M33P,RHeB_b_268153,-174.0,K1M33P,RHeB_b_268153,-178.77460441403096,,23.555625,30.60825
K1M33P,RGB_268491,-192.00000000000003,K1M33P,RGB_268491,-203.21186179895585,,23.571791666666666,30.605500000000003
K1M33P,MS_287510,-132.0,K1M33P,MS_287510,-156.68361386208494,,23.486625,30.591527777777777
K1M33P,RGB_328275,-167.99999999999997,K1M33P,RGB_328275,-177.08280655137642,,23.58133333333333,30.573166666666665
K1M33P,BHeB_b_328290,-174.0,K1M33P,BHeB_b_328290,-180.05667858428586,-190.49867858428587,23.583874999999995,30.5765
K1M33P,RGB_328454,-102.0,K1M33P,RGB_328454,-190.42369065023897,,23.591874999999995,30.596722222222223
K1M33P,MS_329628,-156.0,K1M33P,MS_329628,-167.78020660661952,-168.63120660661951,23.57308333333333,30.56088888888889
K1M33P,MS_329669,-156.0,K1M33P,MS_329669,-172.32536946349708,,23.532624999999996,30.58375
K1M33P,MS_329855,-156.0,K1M33P,MS_329855,-171.77606791408152,-168.22806791408152,23.562416666666664,30.563222222222223
K1M33P,MS_329955,-162.0,K1M33P,MS_329955,-170.78037882609664,-162.55237882609663,23.543541666666663,30.576138888888888
K1M33P,MS_330001,-162.0,K1M33P,MS_330001,-168.98389615131987,-174.03989615131985,23.57454166666666,30.5635
K1M33P,RHeB_b_330025,-156.0,K1M33P,RHeB_b_330025,-167.4345455787862,,23.54220833333333,30.570305555555557
K1M33P,MS_330071,-156.0,K1M33P,MS_330071,-165.84204396633154,-160.40604396633154,23.582541666666664,30.558500000000002
K1M33P,RHeB_b_331077,-162.0,K1M33P,RHeB_b_331077,-171.07103804931026,-176.55703804931028,23.551666666666662,30.5655
K1M33P,RGB_331274,-150.0,K1M33P,RGB_331274,-160.27627468164164,,23.578791666666664,30.555305555555556
K1M33P,BHeB_b_336946,-144.0,K1M33P,BHeB_b_336946,-150.40570349800592,,23.511416666666666,30.589888888888886
K1M33P,MS_336950,-167.99999999999997,K1M33P,MS_336950,-163.0697342636508,,23.522916666666664,30.562333333333335
K1M33P,MS_337023,-167.99999999999997,K1M33P,MS_337023,-168.3939290742797,-165.5579290742797,23.53520833333333,30.56488888888889
K1M33P,BHeB_b_344750,-138.0,K1M33P,BHeB_b_344750,-147.7464776908904,-134.3204776908904,23.501749999999998,30.568055555555556
K1M33P,MS_344804,-144.0,K1M33P,MS_344804,-72.57463770534726,,23.48833333333333,30.574805555555557
K1M33P,RHeB_b_345521,-144.0,K1M33P,RHeB_b_345521,-153.49723067528075,-158.65523067528076,23.461499999999997,30.591527777777777
K1M33P,RHeB_b_356878,-132.0,K1M33P,RHeB_b_356878,-73.05553062255663,,23.442749999999997,30.58225
K1M33P,RHeB_b_356888,-123.0,K1M33P,RHeB_b_356888,-140.86190116563276,-146.84290116563275,23.42620833333333,30.59508333333333
K1M33P,MS_357035,-141.0,K1M33P,MS_357035,-150.09519950515025,,23.46295833333333,30.581138888888887
K1M33P,RHeB_b_357200,-141.0,K1M33P,RHeB_b_357200,-142.41044351675603,,23.444041666666664,30.57975
K1M33P,MS_367048,-120.0,K1M33P,MS_367048,-143.13924036858464,,23.415916666666664,30.591638888888887
K1M33P,RHeB_b_367060,-126.0,K1M33P,RHeB_b_367060,-150.55136944226896,,23.414624999999997,30.59536111111111
K1M33P,MS_367067,-120.0,K1M33P,MS_367067,-144.1507458030034,,23.410333333333334,30.58486111111111
K1M33P,MS_367101,-126.0,K1M33P,MS_367101,-144.85394253387082,,23.41308333333333,30.59272222222222
K1M33P,RHeB_b_367123,-105.0,K1M33P,RHeB_b_367123,-140.8693343135529,,23.418374999999997,30.577555555555556
K1M33P,RHeB_b_367332,-129.0,K1M33P,RHeB_b_367332,-141.66261891229124,-142.44561891229125,23.405916666666663,30.577861111111112
K1M33P,RHeB_b_378525,-114.0,K1M33P,RHeB_b_378525,-223.89973536242888,,23.38233333333333,30.591583333333332
K1M33P,RGB_379868,-138.0,K1M33P,RGB_379868,-79.58671693112274,,23.375874999999997,30.587527777777776
K1M33P,RHeB_b_384991,-167.99999999999997,K1M33P,RHeB_b_384991,-163.45209243508796,-146.17409243508797,23.544791666666665,30.557694444444444
K1M33P,MS_385123,-138.0,K1M33P,MS_385123,-161.67043947995342,-158.5904394799534,23.533999999999995,30.546611111111112
K1M33P,RGB_385272,-153.0,K1M33P,RGB_385272,-154.68205781064844,,23.550416666666663,30.54313888888889
K1M33P,MS_388776,-138.0,K1M33P,MS_388776,-148.44366603011866,,23.510124999999995,30.562333333333335
K1M33P,AGB_394139,-117.0,K1M33P,AGB_394139,-138.2858722958338,-141.29587229583382,23.47520833333333,30.55
K1M33P,RHeB_b_394266,-111.0,K1M33P,RHeB_b_394266,-144.98895983927355,,23.469833333333334,30.562250000000002
K1M33P,MS_394303,-126.0,K1M33P,MS_394303,-143.15052457398434,,23.477916666666665,30.54152777777778
K1M33P,BHeB_b_394378,-120.0,K1M33P,BHeB_b_394378,-139.4573659170366,-126.40136591703664,23.47375,30.55138888888889
K1M33P,BHeB_b_394481,-120.0,K1M33P,BHeB_b_394481,-138.26295773752938,-142.1759577375294,23.47258333333333,30.552333333333333
K1M33P,AGB_394497,-126.0,K1M33P,AGB_394497,-136.97646932365083,-145.8194693236508,23.468374999999995,30.555
K1M33P,RHeB_b_394596,-114.0,K1M33P,RHeB_b_394596,-154.6194699282179,,23.471166666666665,30.570416666666667
K1M33P,RHeB_b_403380,-117.0,K1M33P,RHeB_b_403380,-129.80294120946832,,23.439875,30.55002777777778
K1M33P,RHeB_b_403451,-120.0,K1M33P,RHeB_b_403451,-158.13529724805284,,23.429916666666664,30.542444444444445
K1M33P,RHeB_b_403621,-126.0,K1M33P,RHeB_b_403621,-146.1151499542642,-142.26114995426423,23.42745833333333,30.571194444444444
K1M33P,BHeB_b_403651,-114.0,K1M33P,BHeB_b_403651,-130.76792715373236,-133.27392715373236,23.42870833333333,30.548055555555557
K1M33P,MS_403654,-108.0,K1M33P,MS_403654,-141.0647244823885,-143.6987244823885,23.441375,30.56361111111111
K1M33P,AGB_413172,-114.0,K1M33P,AGB_413172,-134.8165313526878,-150.8585313526878,23.39708333333333,30.541694444444445
K1M33P,BHeB_b_413200,-111.0,K1M33P,BHeB_b_413200,-134.89848771800413,-133.18648771800414,23.411875,30.543833333333335
K1M33P,RHeB_b_413229,-165.0,K1M33P,RHeB_b_413229,-264.26476729698226,,23.394416666666665,30.575916666666668
K1M33P,BHeB_b_413659,-102.0,K1M33P,BHeB_b_413659,-213.97693796359647,,23.390375,30.574472222222223
K1M33P,BHeB_b_414282,-135.0,K1M33P,BHeB_b_414282,-213.82525198963492,,23.395874999999997,30.57411111111111
K1M33P,AGB_414587,-114.0,K1M33P,AGB_414587,-133.85422955226343,-139.30222955226344,23.40833333333333,30.546555555555557
K1M33P,AGB_422977,-138.0,K1M33P,AGB_422977,-146.75044031089996,-145.01244031089996,23.37891666666666,30.55827777777778
K1M33P,RHeB_b_435640,-108.0,K1M33P,RHeB_b_435640,-132.08278704342092,,23.417166666666663,30.536833333333334
K1M33P,RHeB_b_435747,-89.99999999999999,K1M33P,RHeB_b_435747,-172.01152273084563,,23.423374999999997,30.54313888888889
K1M33P,RHeB_b_442227,-126.0,K1M33P,RHeB_b_442227,-141.63899450655506,-159.0779945065551,23.387624999999996,30.545527777777778
K1M33P,CFHT165889,-135.0,K1M33P,CFHT165889,-141.90514879689897,-137.01514879689896,23.339499999999997,30.536
K1M33P,CFHT166792,-132.0,K1M33P,CFHT166792,-133.45818163852215,,23.333166666666664,30.538194444444446
K1M33P,CFHT168376,-162.0,K1M33P,CFHT168376,-168.2985938619432,-174.71559386194323,23.59608333333333,30.541861111111114
K1M33P,CFHT174072,-126.0,K1M33P,CFHT174072,-147.99460410996812,-152.2176041099681,23.327458333333333,30.55677777777778
K1M33P,CFHT174381,-129.0,K1M33P,CFHT174381,-148.1976172705995,-157.74161727059948,23.32620833333333,30.55738888888889
K1M33P,CFHT174825,-174.0,K1M33P,CFHT174825,-170.22365379085605,-189.70665379085605,23.602583333333328,30.558416666666666
K1M33P,CFHT175339,-162.0,K1M33P,CFHT175339,-168.64833936742656,,23.60008333333333,30.558055555555555
D1M33R,RGB_7193,-225.0,D1M33R,RGB_7193,-244.34089807387474,-246.02989807387473,23.552249999999997,30.744861111111113
D1M33R,RGB_7300,-225.0,D1M33R,RGB_7300,-239.7181526834003,-226.88815268340028,23.55758333333333,30.732805555555554
D1M33R,RGB_7622,-225.0,D1M33R,RGB_7622,-248.29789755749866,-245.88389755749864,23.542791666666663,30.748583333333336
D1M33R,RGB_7754,-222.0,D1M33R,RGB_7754,-243.98149103328976,,23.55366666666666,30.742305555555557
D1M33R,RHeB_b_8332,-246.0,D1M33R,RHeB_b_8332,-224.2134718216819,-243.38247182168192,23.565166666666663,30.741083333333336
D1M33R,AGB_56982,-195.0,D1M33R,AGB_56982,-228.19766062331357,,23.420416666666664,30.74661111111111
D1M33R,AGB_57919,-207.0,D1M33R,AGB_57919,-243.52679630761506,,23.472666666666665,30.759194444444443
D1M33R,AGB_58115,-210.0,D1M33R,AGB_58115,-238.57586842239593,-236.66986842239592,23.477166666666665,30.742722222222223
D1M33R,RGB_60512,-207.0,D1M33R,RGB_60512,-227.6313688595773,-257.8613688595773,23.421624999999995,30.74586111111111
D1M33R,AGB_61212,-198.0,D1M33R,AGB_61212,-229.46882668005938,,23.446666666666665,30.742944444444447
D1M33R,RGB_61837,-204.00000000000003,D1M33R,RGB_61837,-232.23238820706095,-236.22138820706095,23.43695833333333,30.743444444444446
D1M33R,RGB_63178,-204.00000000000003,D1M33R,RGB_63178,-235.8971194595796,-222.66011945957962,23.443999999999996,30.750972222222224
D1M33R,RGB_64156,-213.0,D1M33R,RGB_64156,-241.48096806626145,-241.19796806626147,23.50079166666666,30.733888888888888
D1M33R,RGB_67666,-234.0,D1M33R,RGB_67666,-254.04761522102146,,23.482291666666665,30.77488888888889
D1M33R,RGB_71086,-201.0,D1M33R,RGB_71086,-233.22970541050623,,23.427125,30.75063888888889
D1M33R,RGB_138570,-204.00000000000003,D1M33R,RGB_138570,-243.42376206886746,,23.493791666666663,30.716055555555556
D1M33R,AGB_150718,-186.0,D1M33R,AGB_150718,-219.26911070702133,,23.461499999999997,30.715805555555555
